"","DATE","SITE","SPECIES","COUNT"
"2125",2012-12-09,"FBPC","urchin",0
"2126",2012-12-09,"FBPC","urchin",0
"2127",2012-12-09,"FBPC","urchin",0
"2128",2012-12-09,"FBPC","urchin",0
"2129",2012-12-09,"FBPC","urchin",0
"2130",2012-12-09,"FBPC","urchin",0
"2131",2012-12-24,"FBPC","urchin",NA
"2132",2012-12-24,"FBPC","urchin",NA
"2133",2012-12-24,"FBPC","urchin",NA
"2134",2012-12-24,"FBPC","urchin",NA
"2135",2012-12-24,"FBPC","urchin",0
"2136",2012-12-24,"FBPC","urchin",0
"2137",2012-12-24,"FBPC","urchin",NA
"2138",2012-12-24,"FBPC","urchin",NA
"2139",2013-01-12,"FBPC","urchin",NA
"2140",2013-01-12,"FBPC","urchin",NA
"2141",2013-01-12,"FBPC","urchin",0
"2142",2013-01-12,"FBPC","urchin",0
"2143",2013-01-12,"FBPC","urchin",NA
"2144",2013-01-12,"FBPC","urchin",NA
"2145",2013-01-12,"FBPC","urchin",NA
"2146",2013-01-12,"FBPC","urchin",NA
"2147",2013-03-02,"FBPC","urchin",NA
"2148",2013-03-02,"FBPC","urchin",NA
"2149",2013-03-02,"FBPC","urchin",NA
"2150",2013-03-02,"FBPC","urchin",NA
"2151",2013-03-02,"FBPC","urchin",NA
"2152",2013-03-02,"FBPC","urchin",NA
"2153",2013-03-02,"FBPC","urchin",NA
"2154",2013-03-02,"FBPC","urchin",NA
"2155",2013-04-26,"FBPC","urchin",NA
"2156",2013-04-26,"FBPC","urchin",NA
"2157",2013-04-26,"FBPC","urchin",NA
"2158",2013-04-26,"FBPC","urchin",NA
"2159",2013-04-26,"FBPC","urchin",NA
"2160",2013-04-26,"FBPC","urchin",NA
"2161",2013-04-26,"FBPC","urchin",NA
"2162",2013-04-26,"FBPC","urchin",NA
"2163",2013-05-12,"FBPC","urchin",0
"2164",2013-05-12,"FBPC","urchin",0
"2165",2013-05-12,"FBPC","urchin",0
"2166",2013-05-12,"FBPC","urchin",0
"2167",2013-05-12,"FBPC","urchin",0
"2168",2013-05-12,"FBPC","urchin",0
"2169",2013-05-12,"FBPC","urchin",0
"2170",2013-05-12,"FBPC","urchin",0
"2171",2013-05-26,"FBPC","urchin",0
"2172",2013-05-26,"FBPC","urchin",0
"2173",2013-05-26,"FBPC","urchin",0
"2174",2013-05-26,"FBPC","urchin",0
"2175",2013-05-26,"FBPC","urchin",0
"2176",2013-05-26,"FBPC","urchin",NA
"2177",2013-05-26,"FBPC","urchin",0
"2178",2013-05-26,"FBPC","urchin",NA
"2179",2013-06-17,"FBPC","urchin",0
"2180",2013-06-17,"FBPC","urchin",0
"2181",2013-06-17,"FBPC","urchin",0
"2182",2013-06-17,"FBPC","urchin",0
"2183",2013-06-17,"FBPC","urchin",0
"2184",2013-06-17,"FBPC","urchin",0
"2185",2013-06-17,"FBPC","urchin",0
"2186",2013-06-17,"FBPC","urchin",0
"2187",2013-07-09,"FBPC","urchin",0
"2188",2013-07-09,"FBPC","urchin",0
"2189",2013-07-09,"FBPC","urchin",0
"2190",2013-07-09,"FBPC","urchin",0
"2191",2013-07-09,"FBPC","urchin",0
"2192",2013-07-09,"FBPC","urchin",0
"2193",2013-07-09,"FBPC","urchin",0
"2194",2013-07-09,"FBPC","urchin",0
"2195",2013-07-22,"FBPC","urchin",0
"2196",2013-07-22,"FBPC","urchin",NA
"2197",2013-07-22,"FBPC","urchin",0
"2198",2013-07-22,"FBPC","urchin",0
"2199",2013-07-22,"FBPC","urchin",0
"2200",2013-07-22,"FBPC","urchin",0
"2201",2013-07-22,"FBPC","urchin",0
"2202",2013-07-22,"FBPC","urchin",0
"2203",2013-08-05,"FBPC","urchin",0
"2204",2013-08-05,"FBPC","urchin",0
"2205",2013-08-05,"FBPC","urchin",1
"2206",2013-08-05,"FBPC","urchin",0
"2207",2013-08-05,"FBPC","urchin",1
"2208",2013-08-05,"FBPC","urchin",0
"2209",2013-08-05,"FBPC","urchin",0
"2210",2013-08-05,"FBPC","urchin",1
"2211",2013-08-21,"FBPC","urchin",0
"2212",2013-08-21,"FBPC","urchin",0
"2213",2013-08-21,"FBPC","urchin",1
"2214",2013-08-21,"FBPC","urchin",0
"2215",2013-08-21,"FBPC","urchin",0
"2216",2013-08-21,"FBPC","urchin",0
"2217",2013-08-21,"FBPC","urchin",0
"2218",2013-08-21,"FBPC","urchin",0
"2219",2013-09-04,"FBPC","urchin",0
"2220",2013-09-04,"FBPC","urchin",0
"2221",2013-09-04,"FBPC","urchin",0
"2222",2013-09-04,"FBPC","urchin",1
"2223",2013-09-04,"FBPC","urchin",0
"2224",2013-09-04,"FBPC","urchin",0
"2225",2013-09-04,"FBPC","urchin",0
"2226",2013-09-04,"FBPC","urchin",0
"2227",2013-09-18,"FBPC","urchin",3
"2228",2013-09-18,"FBPC","urchin",0
"2229",2013-09-18,"FBPC","urchin",0
"2230",2013-09-18,"FBPC","urchin",0
"2231",2013-09-18,"FBPC","urchin",1
"2232",2013-09-18,"FBPC","urchin",1
"2233",2013-09-18,"FBPC","urchin",0
"2234",2013-09-18,"FBPC","urchin",0
"2235",2013-10-05,"FBPC","urchin",1
"2236",2013-10-05,"FBPC","urchin",0
"2237",2013-10-05,"FBPC","urchin",1
"2238",2013-10-05,"FBPC","urchin",1
"2239",2013-10-05,"FBPC","urchin",2
"2240",2013-10-05,"FBPC","urchin",2
"2241",2013-10-05,"FBPC","urchin",0
"2242",2013-10-05,"FBPC","urchin",5
"2243",2013-10-18,"FBPC","urchin",3
"2244",2013-10-18,"FBPC","urchin",1
"2245",2013-10-18,"FBPC","urchin",0
"2246",2013-10-18,"FBPC","urchin",0
"2247",2013-10-18,"FBPC","urchin",1
"2248",2013-10-18,"FBPC","urchin",0
"2249",2013-10-18,"FBPC","urchin",0
"2250",2013-10-18,"FBPC","urchin",1
"2251",2013-11-01,"FBPC","urchin",0
"2252",2013-11-01,"FBPC","urchin",0
"2253",2013-11-01,"FBPC","urchin",0
"2254",2013-11-01,"FBPC","urchin",0
"2255",2013-11-01,"FBPC","urchin",NA
"2256",2013-11-01,"FBPC","urchin",1
"2257",2013-11-01,"FBPC","urchin",0
"2258",2013-11-01,"FBPC","urchin",NA
"2259",2013-11-17,"FBPC","urchin",1
"2260",2013-11-17,"FBPC","urchin",0
"2261",2013-11-17,"FBPC","urchin",0
"2262",2013-11-17,"FBPC","urchin",0
"2263",2013-11-17,"FBPC","urchin",0
"2264",2013-11-17,"FBPC","urchin",0
"2265",2013-11-17,"FBPC","urchin",0
"2266",2013-11-17,"FBPC","urchin",0
"2267",2013-12-01,"FBPC","urchin",0
"2268",2013-12-01,"FBPC","urchin",0
"2269",2013-12-01,"FBPC","urchin",0
"2270",2013-12-01,"FBPC","urchin",0
"2271",2013-12-01,"FBPC","urchin",0
"2272",2013-12-01,"FBPC","urchin",0
"2273",2013-12-01,"FBPC","urchin",0
"2274",2013-12-01,"FBPC","urchin",0
"2275",2013-12-14,"FBPC","urchin",0
"2276",2013-12-14,"FBPC","urchin",0
"2277",2013-12-14,"FBPC","urchin",0
"2278",2013-12-14,"FBPC","urchin",0
"2279",2013-12-14,"FBPC","urchin",0
"2280",2013-12-14,"FBPC","urchin",0
"2281",2013-12-14,"FBPC","urchin",0
"2282",2013-12-14,"FBPC","urchin",0
"2283",2014-01-04,"FBPC","urchin",NA
"2284",2014-01-04,"FBPC","urchin",0
"2285",2014-01-04,"FBPC","urchin",0
"2286",2014-01-04,"FBPC","urchin",NA
"2287",2014-01-04,"FBPC","urchin",0
"2288",2014-01-04,"FBPC","urchin",0
"2289",2014-01-04,"FBPC","urchin",NA
"2290",2014-01-04,"FBPC","urchin",NA
"2291",2014-02-05,"FBPC","urchin",NA
"2292",2014-02-05,"FBPC","urchin",NA
"2293",2014-02-05,"FBPC","urchin",NA
"2294",2014-02-05,"FBPC","urchin",NA
"2295",2014-02-05,"FBPC","urchin",NA
"2296",2014-02-05,"FBPC","urchin",NA
"2297",2014-02-05,"FBPC","urchin",NA
"2298",2014-02-05,"FBPC","urchin",NA
"2299",2014-02-24,"FBPC","urchin",NA
"2300",2014-02-24,"FBPC","urchin",1
"2301",2014-02-24,"FBPC","urchin",1
"2302",2014-02-24,"FBPC","urchin",1
"2303",2014-02-24,"FBPC","urchin",NA
"2304",2014-02-24,"FBPC","urchin",NA
"2305",2014-02-24,"FBPC","urchin",NA
"2306",2014-02-24,"FBPC","urchin",NA
"2307",2014-05-02,"FBPC","urchin",0
"2308",2014-05-02,"FBPC","urchin",0
"2309",2014-05-02,"FBPC","urchin",0
"2310",2014-05-02,"FBPC","urchin",2
"2311",2014-05-02,"FBPC","urchin",NA
"2312",2014-05-02,"FBPC","urchin",NA
"2313",2014-05-02,"FBPC","urchin",NA
"2314",2014-05-02,"FBPC","urchin",NA
"2315",2014-05-15,"FBPC","urchin",0
"2316",2014-05-15,"FBPC","urchin",0
"2317",2014-05-15,"FBPC","urchin",3
"2318",2014-05-15,"FBPC","urchin",0
"2319",2014-05-15,"FBPC","urchin",NA
"2320",2014-05-15,"FBPC","urchin",NA
"2321",2014-05-15,"FBPC","urchin",NA
"2322",2014-05-15,"FBPC","urchin",NA
"2323",2014-06-19,"FBPC","urchin",7
"2324",2014-06-19,"FBPC","urchin",7
"2325",2014-06-19,"FBPC","urchin",3
"2326",2014-06-19,"FBPC","urchin",1
"2327",2014-06-19,"FBPC","urchin",NA
"2328",2014-06-19,"FBPC","urchin",NA
"2329",2014-06-19,"FBPC","urchin",NA
"2330",2014-06-19,"FBPC","urchin",NA
"2331",2014-07-05,"FBPC","urchin",0
"2332",2014-07-05,"FBPC","urchin",1
"2333",2014-07-05,"FBPC","urchin",0
"2334",2014-07-05,"FBPC","urchin",1
"2335",2014-07-05,"FBPC","urchin",NA
"2336",2014-07-05,"FBPC","urchin",NA
"2337",2014-07-05,"FBPC","urchin",NA
"2338",2014-07-05,"FBPC","urchin",NA
"2339",2014-07-18,"FBPC","urchin",18
"2340",2014-07-18,"FBPC","urchin",9
"2341",2014-07-18,"FBPC","urchin",16
"2342",2014-07-18,"FBPC","urchin",18
"2343",2014-07-18,"FBPC","urchin",NA
"2344",2014-07-18,"FBPC","urchin",NA
"2345",2014-07-18,"FBPC","urchin",NA
"2346",2014-07-18,"FBPC","urchin",NA
"2347",2014-08-12,"FBPC","urchin",1
"2348",2014-08-12,"FBPC","urchin",0
"2349",2014-08-12,"FBPC","urchin",0
"2350",2014-08-12,"FBPC","urchin",0
"2351",2014-08-12,"FBPC","urchin",NA
"2352",2014-08-12,"FBPC","urchin",NA
"2353",2014-08-12,"FBPC","urchin",NA
"2354",2014-08-12,"FBPC","urchin",NA
"2355",2014-08-27,"FBPC","urchin",0
"2356",2014-08-27,"FBPC","urchin",0
"2357",2014-08-27,"FBPC","urchin",0
"2358",2014-08-27,"FBPC","urchin",0
"2359",2014-08-27,"FBPC","urchin",NA
"2360",2014-08-27,"FBPC","urchin",NA
"2361",2014-08-27,"FBPC","urchin",NA
"2362",2014-08-27,"FBPC","urchin",NA
"2363",2014-11-18,"FBPC","urchin",NA
"2364",2014-11-18,"FBPC","urchin",0
"2365",2014-11-18,"FBPC","urchin",0
"2366",2014-11-18,"FBPC","urchin",NA
"2367",2014-11-18,"FBPC","urchin",NA
"2368",2014-11-18,"FBPC","urchin",NA
"2369",2014-11-18,"FBPC","urchin",NA
"2370",2014-11-18,"FBPC","urchin",NA
"2371",2015-01-31,"FBPC","urchin",0
"2372",2015-01-31,"FBPC","urchin",1
"2373",2015-01-31,"FBPC","urchin",0
"2374",2015-01-31,"FBPC","urchin",2
"2375",2015-01-31,"FBPC","urchin",1
"2376",2015-01-31,"FBPC","urchin",1
"2377",2015-01-31,"FBPC","urchin",0
"2378",2015-01-31,"FBPC","urchin",0
"2379",2015-02-16,"FBPC","urchin",5
"2380",2015-02-16,"FBPC","urchin",5
"2381",2015-02-16,"FBPC","urchin",3
"2382",2015-02-16,"FBPC","urchin",3
"2383",2015-02-16,"FBPC","urchin",0
"2384",2015-02-16,"FBPC","urchin",0
"2385",2015-02-16,"FBPC","urchin",4
"2386",2015-02-16,"FBPC","urchin",5
"2387",2015-03-04,"FBPC","urchin",5
"2388",2015-03-04,"FBPC","urchin",4
"2389",2015-03-04,"FBPC","urchin",5
"2390",2015-03-04,"FBPC","urchin",7
"2391",2015-03-04,"FBPC","urchin",7
"2392",2015-03-04,"FBPC","urchin",7
"2393",2015-03-04,"FBPC","urchin",6
"2394",2015-03-04,"FBPC","urchin",4
"2395",2015-04-09,"FBPC","urchin",5
"2396",2015-04-09,"FBPC","urchin",5
"2397",2015-04-09,"FBPC","urchin",5
"2398",2015-04-09,"FBPC","urchin",8
"2399",2015-04-09,"FBPC","urchin",4
"2400",2015-04-09,"FBPC","urchin",1
"2401",2015-04-09,"FBPC","urchin",0
"2402",2015-04-09,"FBPC","urchin",0
"2403",2015-05-09,"FBPC","urchin",0
"2404",2015-05-09,"FBPC","urchin",0
"2405",2015-05-09,"FBPC","urchin",1
"2406",2015-05-09,"FBPC","urchin",1
"2407",2015-05-09,"FBPC","urchin",0
"2408",2015-05-09,"FBPC","urchin",0
"2409",2015-05-09,"FBPC","urchin",0
"2410",2015-05-09,"FBPC","urchin",0
"2411",2015-05-22,"FBPC","urchin",1
"2412",2015-05-22,"FBPC","urchin",0
"2413",2015-05-22,"FBPC","urchin",0
"2414",2015-05-22,"FBPC","urchin",0
"2415",2015-05-22,"FBPC","urchin",0
"2416",2015-05-22,"FBPC","urchin",0
"2417",2015-05-22,"FBPC","urchin",1
"2418",2015-05-22,"FBPC","urchin",1
"2419",2015-06-21,"FBPC","urchin",1
"2420",2015-06-21,"FBPC","urchin",1
"2421",2015-06-21,"FBPC","urchin",1
"2422",2015-06-21,"FBPC","urchin",0
"2423",2015-06-21,"FBPC","urchin",0
"2424",2015-06-21,"FBPC","urchin",0
"2425",2015-06-21,"FBPC","urchin",2
"2426",2015-06-21,"FBPC","urchin",1
"2427",2007-01-03,"GAVIOTA","urchin",0
"2428",2007-01-03,"GAVIOTA","urchin",0
"2429",2007-01-03,"GAVIOTA","urchin",0
"2430",2007-01-03,"GAVIOTA","urchin",0
"2431",2007-01-03,"GAVIOTA","urchin",0
"2432",2007-01-03,"GAVIOTA","urchin",0
"2433",2007-01-03,"GAVIOTA","urchin",0
"2434",2007-01-03,"GAVIOTA","urchin",0
"2435",2007-01-16,"GAVIOTA","urchin",0
"2436",2007-01-16,"GAVIOTA","urchin",0
"2437",2007-01-16,"GAVIOTA","urchin",0
"2438",2007-01-16,"GAVIOTA","urchin",0
"2439",2007-01-16,"GAVIOTA","urchin",0
"2440",2007-01-16,"GAVIOTA","urchin",0
"2441",2007-01-16,"GAVIOTA","urchin",0
"2442",2007-01-16,"GAVIOTA","urchin",0
"2443",2007-01-30,"GAVIOTA","urchin",0
"2444",2007-01-30,"GAVIOTA","urchin",0
"2445",2007-01-30,"GAVIOTA","urchin",0
"2446",2007-01-30,"GAVIOTA","urchin",0
"2447",2007-01-30,"GAVIOTA","urchin",0
"2448",2007-01-30,"GAVIOTA","urchin",0
"2449",2007-01-30,"GAVIOTA","urchin",0
"2450",2007-01-30,"GAVIOTA","urchin",0
"2451",2007-02-13,"GAVIOTA","urchin",0
"2452",2007-02-13,"GAVIOTA","urchin",1
"2453",2007-02-13,"GAVIOTA","urchin",0
"2454",2007-02-13,"GAVIOTA","urchin",0
"2455",2007-02-13,"GAVIOTA","urchin",0
"2456",2007-02-13,"GAVIOTA","urchin",1
"2457",2007-02-13,"GAVIOTA","urchin",0
"2458",2007-02-13,"GAVIOTA","urchin",0
"2459",2007-02-27,"GAVIOTA","urchin",0
"2460",2007-02-27,"GAVIOTA","urchin",0
"2461",2007-02-27,"GAVIOTA","urchin",0
"2462",2007-02-27,"GAVIOTA","urchin",0
"2463",2007-02-27,"GAVIOTA","urchin",0
"2464",2007-02-27,"GAVIOTA","urchin",0
"2465",2007-02-27,"GAVIOTA","urchin",0
"2466",2007-02-27,"GAVIOTA","urchin",0
"2467",2007-03-13,"GAVIOTA","urchin",0
"2468",2007-03-13,"GAVIOTA","urchin",0
"2469",2007-03-13,"GAVIOTA","urchin",0
"2470",2007-03-13,"GAVIOTA","urchin",0
"2471",2007-03-13,"GAVIOTA","urchin",0
"2472",2007-03-13,"GAVIOTA","urchin",0
"2473",2007-03-13,"GAVIOTA","urchin",0
"2474",2007-03-13,"GAVIOTA","urchin",0
"2475",2007-03-27,"GAVIOTA","urchin",0
"2476",2007-03-27,"GAVIOTA","urchin",0
"2477",2007-03-27,"GAVIOTA","urchin",0
"2478",2007-03-27,"GAVIOTA","urchin",0
"2479",2007-03-27,"GAVIOTA","urchin",0
"2480",2007-03-27,"GAVIOTA","urchin",0
"2481",2007-03-27,"GAVIOTA","urchin",0
"2482",2007-03-27,"GAVIOTA","urchin",0
"2483",2007-04-10,"GAVIOTA","urchin",0
"2484",2007-04-10,"GAVIOTA","urchin",0
"2485",2007-04-10,"GAVIOTA","urchin",0
"2486",2007-04-10,"GAVIOTA","urchin",0
"2487",2007-04-10,"GAVIOTA","urchin",0
"2488",2007-04-10,"GAVIOTA","urchin",0
"2489",2007-04-10,"GAVIOTA","urchin",0
"2490",2007-04-10,"GAVIOTA","urchin",0
"2491",2007-04-24,"GAVIOTA","urchin",0
"2492",2007-04-24,"GAVIOTA","urchin",0
"2493",2007-04-24,"GAVIOTA","urchin",0
"2494",2007-04-24,"GAVIOTA","urchin",0
"2495",2007-04-24,"GAVIOTA","urchin",0
"2496",2007-04-24,"GAVIOTA","urchin",0
"2497",2007-04-24,"GAVIOTA","urchin",0
"2498",2007-04-24,"GAVIOTA","urchin",0
"2499",2007-05-08,"GAVIOTA","urchin",0
"2500",2007-05-08,"GAVIOTA","urchin",0
"2501",2007-05-08,"GAVIOTA","urchin",0
"2502",2007-05-08,"GAVIOTA","urchin",0
"2503",2007-05-08,"GAVIOTA","urchin",0
"2504",2007-05-08,"GAVIOTA","urchin",3
"2505",2007-05-08,"GAVIOTA","urchin",0
"2506",2007-05-08,"GAVIOTA","urchin",0
"2507",2007-05-22,"GAVIOTA","urchin",0
"2508",2007-05-22,"GAVIOTA","urchin",0
"2509",2007-05-22,"GAVIOTA","urchin",1
"2510",2007-05-22,"GAVIOTA","urchin",1
"2511",2007-05-22,"GAVIOTA","urchin",0
"2512",2007-05-22,"GAVIOTA","urchin",0
"2513",2007-05-22,"GAVIOTA","urchin",0
"2514",2007-05-22,"GAVIOTA","urchin",0
"2515",2007-06-05,"GAVIOTA","urchin",0
"2516",2007-06-05,"GAVIOTA","urchin",0
"2517",2007-06-05,"GAVIOTA","urchin",0
"2518",2007-06-05,"GAVIOTA","urchin",0
"2519",2007-06-05,"GAVIOTA","urchin",0
"2520",2007-06-05,"GAVIOTA","urchin",0
"2521",2007-06-05,"GAVIOTA","urchin",0
"2522",2007-06-05,"GAVIOTA","urchin",0
"2523",2007-06-19,"GAVIOTA","urchin",0
"2524",2007-06-19,"GAVIOTA","urchin",0
"2525",2007-06-19,"GAVIOTA","urchin",0
"2526",2007-06-19,"GAVIOTA","urchin",0
"2527",2007-06-19,"GAVIOTA","urchin",7
"2528",2007-06-19,"GAVIOTA","urchin",12
"2529",2007-06-19,"GAVIOTA","urchin",5
"2530",2007-06-19,"GAVIOTA","urchin",5
"2531",2007-07-03,"GAVIOTA","urchin",0
"2532",2007-07-03,"GAVIOTA","urchin",0
"2533",2007-07-03,"GAVIOTA","urchin",0
"2534",2007-07-03,"GAVIOTA","urchin",0
"2535",2007-07-03,"GAVIOTA","urchin",3
"2536",2007-07-03,"GAVIOTA","urchin",9
"2537",2007-07-03,"GAVIOTA","urchin",0
"2538",2007-07-03,"GAVIOTA","urchin",2
"2539",2007-07-03,"GAVIOTA","urchin",0
"2540",2007-07-03,"GAVIOTA","urchin",2
"2541",2007-07-03,"GAVIOTA","urchin",0
"2542",2007-07-03,"GAVIOTA","urchin",1
"2543",2007-07-17,"GAVIOTA","urchin",0
"2544",2007-07-17,"GAVIOTA","urchin",0
"2545",2007-07-17,"GAVIOTA","urchin",0
"2546",2007-07-17,"GAVIOTA","urchin",0
"2547",2007-07-17,"GAVIOTA","urchin",0
"2548",2007-07-17,"GAVIOTA","urchin",0
"2549",2007-07-17,"GAVIOTA","urchin",0
"2550",2007-07-17,"GAVIOTA","urchin",1
"2551",2007-09-25,"GAVIOTA","urchin",0
"2552",2007-09-25,"GAVIOTA","urchin",0
"2553",2007-09-25,"GAVIOTA","urchin",0
"2554",2007-09-25,"GAVIOTA","urchin",0
"2555",2007-09-25,"GAVIOTA","urchin",0
"2556",2007-09-25,"GAVIOTA","urchin",0
"2557",2007-09-25,"GAVIOTA","urchin",0
"2558",2007-09-25,"GAVIOTA","urchin",0
"2559",2007-10-09,"GAVIOTA","urchin",0
"2560",2007-10-09,"GAVIOTA","urchin",0
"2561",2007-10-09,"GAVIOTA","urchin",0
"2562",2007-10-09,"GAVIOTA","urchin",0
"2563",2007-10-09,"GAVIOTA","urchin",0
"2564",2007-10-09,"GAVIOTA","urchin",0
"2565",2007-10-09,"GAVIOTA","urchin",0
"2566",2007-10-09,"GAVIOTA","urchin",0
"2567",2007-10-23,"GAVIOTA","urchin",0
"2568",2007-10-23,"GAVIOTA","urchin",0
"2569",2007-10-23,"GAVIOTA","urchin",0
"2570",2007-10-23,"GAVIOTA","urchin",0
"2571",2007-10-23,"GAVIOTA","urchin",0
"2572",2007-10-23,"GAVIOTA","urchin",0
"2573",2007-10-23,"GAVIOTA","urchin",0
"2574",2007-10-23,"GAVIOTA","urchin",0
"2575",2007-11-06,"GAVIOTA","urchin",0
"2576",2007-11-06,"GAVIOTA","urchin",0
"2577",2007-11-06,"GAVIOTA","urchin",0
"2578",2007-11-06,"GAVIOTA","urchin",0
"2579",2007-11-06,"GAVIOTA","urchin",0
"2580",2007-11-06,"GAVIOTA","urchin",0
"2581",2007-11-06,"GAVIOTA","urchin",0
"2582",2007-11-06,"GAVIOTA","urchin",0
"2583",2007-12-04,"GAVIOTA","urchin",0
"2584",2007-12-04,"GAVIOTA","urchin",0
"2585",2007-12-04,"GAVIOTA","urchin",0
"2586",2007-12-04,"GAVIOTA","urchin",0
"2587",2007-12-04,"GAVIOTA","urchin",0
"2588",2007-12-04,"GAVIOTA","urchin",0
"2589",2007-12-04,"GAVIOTA","urchin",0
"2590",2007-12-04,"GAVIOTA","urchin",0
"2591",2007-12-18,"GAVIOTA","urchin",0
"2592",2007-12-18,"GAVIOTA","urchin",0
"2593",2007-12-18,"GAVIOTA","urchin",0
"2594",2007-12-18,"GAVIOTA","urchin",0
"2595",2007-12-18,"GAVIOTA","urchin",0
"2596",2007-12-18,"GAVIOTA","urchin",0
"2597",2007-12-18,"GAVIOTA","urchin",0
"2598",2007-12-18,"GAVIOTA","urchin",0
"2599",2008-01-02,"GAVIOTA","urchin",0
"2600",2008-01-02,"GAVIOTA","urchin",0
"2601",2008-01-02,"GAVIOTA","urchin",0
"2602",2008-01-02,"GAVIOTA","urchin",0
"2603",2008-01-02,"GAVIOTA","urchin",0
"2604",2008-01-02,"GAVIOTA","urchin",0
"2605",2008-01-02,"GAVIOTA","urchin",0
"2606",2008-01-02,"GAVIOTA","urchin",0
"2607",2008-01-14,"GAVIOTA","urchin",3
"2608",2008-01-14,"GAVIOTA","urchin",4
"2609",2008-01-14,"GAVIOTA","urchin",2
"2610",2008-01-14,"GAVIOTA","urchin",6
"2611",2008-01-14,"GAVIOTA","urchin",1
"2612",2008-01-14,"GAVIOTA","urchin",2
"2613",2008-01-14,"GAVIOTA","urchin",0
"2614",2008-01-14,"GAVIOTA","urchin",2
"2615",2008-01-29,"GAVIOTA","urchin",0
"2616",2008-01-29,"GAVIOTA","urchin",0
"2617",2008-01-29,"GAVIOTA","urchin",0
"2618",2008-01-29,"GAVIOTA","urchin",0
"2619",2008-01-29,"GAVIOTA","urchin",3
"2620",2008-01-29,"GAVIOTA","urchin",3
"2621",2008-01-29,"GAVIOTA","urchin",1
"2622",2008-01-29,"GAVIOTA","urchin",3
"2623",2008-02-12,"GAVIOTA","urchin",4
"2624",2008-02-12,"GAVIOTA","urchin",4
"2625",2008-02-12,"GAVIOTA","urchin",0
"2626",2008-02-12,"GAVIOTA","urchin",0
"2627",2008-02-12,"GAVIOTA","urchin",1
"2628",2008-02-12,"GAVIOTA","urchin",6
"2629",2008-02-12,"GAVIOTA","urchin",4
"2630",2008-02-12,"GAVIOTA","urchin",18
"2631",2008-02-26,"GAVIOTA","urchin",4
"2632",2008-02-26,"GAVIOTA","urchin",4
"2633",2008-02-26,"GAVIOTA","urchin",16
"2634",2008-02-26,"GAVIOTA","urchin",16
"2635",2008-02-26,"GAVIOTA","urchin",13
"2636",2008-02-26,"GAVIOTA","urchin",15
"2637",2008-02-26,"GAVIOTA","urchin",15
"2638",2008-02-26,"GAVIOTA","urchin",25
"2639",2008-03-11,"GAVIOTA","urchin",6
"2640",2008-03-11,"GAVIOTA","urchin",9
"2641",2008-03-11,"GAVIOTA","urchin",8
"2642",2008-03-11,"GAVIOTA","urchin",11
"2643",2008-03-11,"GAVIOTA","urchin",6
"2644",2008-03-11,"GAVIOTA","urchin",9
"2645",2008-03-11,"GAVIOTA","urchin",4
"2646",2008-03-11,"GAVIOTA","urchin",5
"2647",2008-03-26,"GAVIOTA","urchin",1
"2648",2008-03-26,"GAVIOTA","urchin",2
"2649",2008-03-26,"GAVIOTA","urchin",1
"2650",2008-03-26,"GAVIOTA","urchin",2
"2651",2008-03-26,"GAVIOTA","urchin",5
"2652",2008-03-26,"GAVIOTA","urchin",6
"2653",2008-03-26,"GAVIOTA","urchin",2
"2654",2008-03-26,"GAVIOTA","urchin",3
"2655",2008-04-08,"GAVIOTA","urchin",58
"2656",2008-04-08,"GAVIOTA","urchin",69
"2657",2008-04-08,"GAVIOTA","urchin",37
"2658",2008-04-08,"GAVIOTA","urchin",38
"2659",2008-04-08,"GAVIOTA","urchin",34
"2660",2008-04-08,"GAVIOTA","urchin",42
"2661",2008-04-08,"GAVIOTA","urchin",43
"2662",2008-04-08,"GAVIOTA","urchin",59
"2663",2008-04-22,"GAVIOTA","urchin",0
"2664",2008-04-22,"GAVIOTA","urchin",0
"2665",2008-04-22,"GAVIOTA","urchin",0
"2666",2008-04-22,"GAVIOTA","urchin",0
"2667",2008-05-06,"GAVIOTA","urchin",1
"2668",2008-05-06,"GAVIOTA","urchin",4
"2669",2008-05-06,"GAVIOTA","urchin",2
"2670",2008-05-06,"GAVIOTA","urchin",6
"2671",2008-05-06,"GAVIOTA","urchin",0
"2672",2008-05-06,"GAVIOTA","urchin",0
"2673",2008-05-06,"GAVIOTA","urchin",0
"2674",2008-05-06,"GAVIOTA","urchin",0
"2675",2008-05-20,"GAVIOTA","urchin",0
"2676",2008-05-20,"GAVIOTA","urchin",0
"2677",2008-05-20,"GAVIOTA","urchin",0
"2678",2008-05-20,"GAVIOTA","urchin",1
"2679",2008-05-20,"GAVIOTA","urchin",0
"2680",2008-05-20,"GAVIOTA","urchin",0
"2681",2008-05-20,"GAVIOTA","urchin",0
"2682",2008-05-20,"GAVIOTA","urchin",0
"2683",2008-06-03,"GAVIOTA","urchin",0
"2684",2008-06-03,"GAVIOTA","urchin",0
"2685",2008-06-03,"GAVIOTA","urchin",0
"2686",2008-06-03,"GAVIOTA","urchin",0
"2687",2008-06-03,"GAVIOTA","urchin",0
"2688",2008-06-03,"GAVIOTA","urchin",0
"2689",2008-06-03,"GAVIOTA","urchin",0
"2690",2008-06-03,"GAVIOTA","urchin",1
"2691",2008-06-17,"GAVIOTA","urchin",0
"2692",2008-06-17,"GAVIOTA","urchin",1
"2693",2008-06-17,"GAVIOTA","urchin",1
